#1.2
430	6
Human_name	log2	X462P	X1850P	X18294P	X1847P	X1088P	X20699P
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BACH2	1.66456183645974	6.85991676979004	6.94687717246704	7.26301570274475	8.73462737016067	8.56379105344621	8.54428597377605
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
BDNF	2.92924264507131	3.37784634213167	1.93036442346524	2.33149126326214	5.4975287844591	5.85958779446061	5.22552668858305
CAMK2N1	-1.1267637814803	11.7082070419589	12.0749381375442	12.3812515101188	11.1007683360649	10.9579085509009	10.7625014374437
CAPN8	-3.08421168039424	7.55483783303698	6.89309650786622	8.49093958723871	3.51416790265092	4.78522013998897	4.95228491693179
CAPN8	-3.08421168039424	7.55483783303698	6.89309650786622	8.49093958723871	3.51416790265092	4.78522013998897	4.95228491693179
CAPN8	-3.08421168039424	7.55483783303698	6.89309650786622	8.49093958723871	3.51416790265092	4.78522013998897	4.95228491693179
CAPN8	-3.08421168039424	7.55483783303698	6.89309650786622	8.49093958723871	3.51416790265092	4.78522013998897	4.95228491693179
CAPN8	-3.08421168039424	7.55483783303698	6.89309650786622	8.49093958723871	3.51416790265092	4.78522013998897	4.95228491693179
CAPSL	-2.33563343488176	6.00202153631553	6.13956104872425	5.41107852072724	2.90056604657195	3.89157455768868	3.06221043275465
CAPSL	-2.33563343488176	6.00202153631553	6.13956104872425	5.41107852072724	2.90056604657195	3.89157455768868	3.06221043275465
CAPSL	-2.33563343488176	6.00202153631553	6.13956104872425	5.41107852072724	2.90056604657195	3.89157455768868	3.06221043275465
CA8	-2.58635396817764	11.8223747329671	11.3081216575469	12.4377351097509	8.97912159893357	9.22786177650627	9.8516696512787
CCK	3.22119066498504	5.73910694770224	4.64673931447381	4.02007525544666	8.08608891710387	8.00613247983864	7.84285884443089
CCK	3.22119066498504	5.73910694770224	4.64673931447381	4.02007525544666	8.08608891710387	8.00613247983864	7.84285884443089
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CCL25	2.44804338900958	6.60145324331304	7.43421430602569	8.88476760073534	10.5757116680015	10.5598781453479	9.15987731816033
CD177	-1.54849598440124	12.3926235894207	11.267624413701	12.16079737792	10.1046431009212	11.0697881967727	10.1967186337115
CD177	-1.54849598440124	12.3926235894207	11.267624413701	12.16079737792	10.1046431009212	11.0697881967727	10.1967186337115
CD177	-1.54849598440124	12.3926235894207	11.267624413701	12.16079737792	10.1046431009212	11.0697881967727	10.1967186337115
CD74	2.27020384320294	11.0728030139278	11.5133355484862	13.3648975449636	13.961370917237	15.3057650049717	13.087056609344
CD74	2.27020384320294	11.0728030139278	11.5133355484862	13.3648975449636	13.961370917237	15.3057650049717	13.087056609344
CES1	-1.36415732512119	11.8963512380652	11.7825405423162	12.1369416550613	10.4407761264756	9.90863615509696	11.3619490027993
CHGA	-2.86746121387042	12.2053762874372	11.8128422739467	11.6259396912251	8.98804404561451	9.47935057234703	8.99462126801869
CHRM1	-2.32097918885397	8.84119068500339	8.1255209410589	9.14500007224346	5.37533506942036	6.18744928510092	7.14352178354601
CHRM1	-2.32097918885397	8.84119068500339	8.1255209410589	9.14500007224346	5.37533506942036	6.18744928510092	7.14352178354601
CLPS	-5.95352746775326	7.96242219617707	6.52291069119067	6.65499551183109	0	0	1.03534089374133
CLPS	-5.95352746775326	7.96242219617707	6.52291069119067	6.65499551183109	0	0	1.03534089374133
COCH	2.18515842092943	6.77236596232259	4.88177576808509	5.75694005381035	7.83250593683397	8.21437428776342	8.1904921747437
COCH	2.18515842092943	6.77236596232259	4.88177576808509	5.75694005381035	7.83250593683397	8.21437428776342	8.1904921747437
COL9A2	2.62501638483278	1.83862249439275	3.96519603459628	4.32290890342783	6.46772635943345	6.56877763817469	6.12017668860516
CUBN	-3.76260635411733	9.09115551043338	8.29347839343762	8.28934933255791	4.69237038637236	5.8106687836741	3.78246804028786
CXCL16	1.46577070436366	7.48428520588574	8.09795338098603	8.46662435255664	9.80428257038933	9.18991665641372	9.32070995321999
CXCL16	1.46577070436366	7.48428520588574	8.09795338098603	8.46662435255664	9.80428257038933	9.18991665641372	9.32070995321999
CXCL16	1.46577070436366	7.48428520588574	8.09795338098603	8.46662435255664	9.80428257038933	9.18991665641372	9.32070995321999
CXCL16	1.46577070436366	7.48428520588574	8.09795338098603	8.46662435255664	9.80428257038933	9.18991665641372	9.32070995321999
CXCL16	1.46577070436366	7.48428520588574	8.09795338098603	8.46662435255664	9.80428257038933	9.18991665641372	9.32070995321999
Cyp2d11	-3.37940954276283	9.4846581831167	10.0071618976415	9.40503789913541	6.6249858838965	6.56877763817469	5.76829184890023
Cyp2d34	-3.37940954276283	9.4846581831167	10.0071618976415	9.40503789913541	6.6249858838965	6.56877763817469	5.76829184890023
Cyp2d34	-3.37940954276283	9.4846581831167	10.0071618976415	9.40503789913541	6.6249858838965	6.56877763817469	5.76829184890023
Cyp2d11	-3.37940954276283	9.4846581831167	10.0071618976415	9.40503789913541	6.6249858838965	6.56877763817469	5.76829184890023
Cyp2d11	-3.21625264798528	8.97329052750161	9.46795893191225	9.2288575305084	6.52291069119067	5.8106687836741	5.81039777855382
Cyp2d34	-3.21625264798528	8.97329052750161	9.46795893191225	9.2288575305084	6.52291069119067	5.8106687836741	5.81039777855382
CYP4B1	-2.48582207873636	12.5115329185956	12.7503218231082	12.2440397908773	9.90493759232571	10.2487496982573	10.3057206488723
Defa-rs7	-6.46835680527384	0	0	8.93115897874645	0	0	0
Gm15315	-6.46835680527384	0	0	8.93115897874645	0	0	0
Gm14850	-6.46835680527384	0	0	8.93115897874645	0	0	0
Defa2	-6.46835680527384	0	0	8.93115897874645	0	0	0
Defa21	-6.46835680527384	0	0	8.93115897874645	0	0	0
Defa3	-6.46835680527384	0	0	8.93115897874645	0	0	0
Gm21498	-6.46835680527384	0	0	8.93115897874645	0	0	0
Defa25	-6.46835680527384	0	0	8.93115897874645	0	0	0
Gm15292	-6.46835680527384	0	0	8.93115897874645	0	0	0
Gm15299	-6.46835680527384	0	0	8.93115897874645	0	0	0
Defa23	-6.46835680527384	0	0	8.93115897874645	0	0	0
DNASE1L2	-2.12931988120431	8.93999908296185	7.40198172800267	7.58035553615662	5.37533506942036	6.79884216837595	5.65993417938454
DNASE1L2	-2.12931988120431	8.93999908296185	7.40198172800267	7.58035553615662	5.37533506942036	6.79884216837595	5.65993417938454
DNASE1L2	-2.12931988120431	8.93999908296185	7.40198172800267	7.58035553615662	5.37533506942036	6.79884216837595	5.65993417938454
DNASE1L2	-2.12931988120431	8.93999908296185	7.40198172800267	7.58035553615662	5.37533506942036	6.79884216837595	5.65993417938454
DNASE1L2	-2.12931988120431	8.93999908296185	7.40198172800267	7.58035553615662	5.37533506942036	6.79884216837595	5.65993417938454
ENPEP	2.42851432794785	8.99126469762934	8.93890234199885	11.0182432499546	12.1078230290814	13.0152362836276	10.6437484516442
EREG	2.70062388302022	7.04394424518543	6.70555757665633	6.56325283803426	9.63105199150867	9.68302145546271	8.38921696202148
ETHE1	-1.42749945937122	13.8375150687331	13.8806146404691	13.2128811593794	12.4509516164056	12.134995242261	12.4694643459516
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FAR1	-1.10612744963538	12.2407947407726	11.9423052505136	12.2842097777472	10.984761856591	10.8287688344087	11.5514838732756
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FCRL5	3.41363166060098	4.12170170995645	1.93036442346524	1.07864367792527	7.16937514678353	6.14952459560421	3.25044251451644
FOXA1	-3.45634571483701	10.5600899593407	10.7909552519145	10.4702227545523	7.12272716616282	7.27159047647071	7.3314102251778
FOXA1	-3.45634571483701	10.5600899593407	10.7909552519145	10.4702227545523	7.12272716616282	7.27159047647071	7.3314102251778
FOXA1	-3.45634571483701	10.5600899593407	10.7909552519145	10.4702227545523	7.12272716616282	7.27159047647071	7.3314102251778
FOXA1	-3.45634571483701	10.5600899593407	10.7909552519145	10.4702227545523	7.12272716616282	7.27159047647071	7.3314102251778
FOXA1	-3.45634571483701	10.5600899593407	10.7909552519145	10.4702227545523	7.12272716616282	7.27159047647071	7.3314102251778
FUT2	-1.35431099968233	12.6209083960067	12.2842097777472	13.0357073775526	11.2882078180843	11.3872478854276	11.3713120267888
FUT2	-1.35431099968233	12.6209083960067	12.2842097777472	13.0357073775526	11.2882078180843	11.3872478854276	11.3713120267888
FUT2	-1.35431099968233	12.6209083960067	12.2842097777472	13.0357073775526	11.2882078180843	11.3872478854276	11.3713120267888
FXYD3	-1.37220863430416	10.3708899394687	9.97998533082035	9.86871710963876	8.45552915992023	8.48812753368542	9.34854927781897
GCK	3.33138846227911	3.05151077047267	3.13890012044006	3.14588884585938	6.57009800452327	6.40024130921864	6.12017668860516
GCK	3.33138846227911	3.05151077047267	3.13890012044006	3.14588884585938	6.57009800452327	6.40024130921864	6.12017668860516
GCK	3.33138846227911	3.05151077047267	3.13890012044006	3.14588884585938	6.57009800452327	6.40024130921864	6.12017668860516
GCK	3.33138846227911	3.05151077047267	3.13890012044006	3.14588884585938	6.57009800452327	6.40024130921864	6.12017668860516
GCNT1	1.92890222510743	9.89990267095679	10.4722151502129	9.71950062772489	11.7535663726465	12.3425380443097	11.7640234227143
GCNT1	1.92890222510743	9.89990267095679	10.4722151502129	9.71950062772489	11.7535663726465	12.3425380443097	11.7640234227143
GCNT1	1.92890222510743	9.89990267095679	10.4722151502129	9.71950062772489	11.7535663726465	12.3425380443097	11.7640234227143
GCNT1	1.92890222510743	9.89990267095679	10.4722151502129	9.71950062772489	11.7535663726465	12.3425380443097	11.7640234227143
GCNT1	1.92890222510743	9.89990267095679	10.4722151502129	9.71950062772489	11.7535663726465	12.3425380443097	11.7640234227143
GFRA3	3.09312852848554	5.83975094367398	5.39441637385955	5.06970584525698	8.26350505598245	8.55321131935085	8.33329847171919
Gm15292	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Gm15299	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa3	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Gm21498	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa25	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Gm14850	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Gm15315	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa21	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa2	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa-rs7	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
Defa23	-8.23738160376892	0	0	11.1520192580768	0	0	1.03534089374133
GNA14	-2.60636471359308	8.65447438011889	7.84768413029877	10.0555627424906	5.92947792238526	5.914005366927	7.18620149283169
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
GSDMC	-2.94890325900688	12.2139850623994	12.5939652220656	12.705105884874	10.0829000623481	9.74141570497218	8.71627039619798
Gsdmc3	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc3	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc3	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc3	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc3	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
Gsdmc	-3.33711952528139	12.9429530050129	12.6467468629247	11.7110020927378	9.88482434631611	9.31297451667042	8.44455393792247
